320 0.0561637
330 0.0754742
340 0.0901584
350 0.101373
360 0.111853
370 0.139639
380 0.189674
390 0.224717
400 0.24933
410 0.280963
420 0.31775
430 0.349119
440 0.371504
450 0.389837
460 0.409884
470 0.442183
480 0.476784
490 0.49985
500 0.512567
510 0.520023
520 0.525519
530 0.531888
540 0.539613
550 0.545525
560 0.546265
570 0.542083
580 0.537195
590 0.535794
600 0.538582
610 0.542842
620 0.54414
630 0.542878
640 0.542151
650 0.543433
660 0.545472
670 0.546698
680 0.545606
690 0.541185
700 0.533824
710 0.524278
720 0.51352
730 0.501656
740 0.488572
750 0.474198
760 0.458629
770 0.442499
780 0.426591
790 0.411749
800 0.398997
810 0.388172
820 0.375662
830 0.361147
840 0.345368
850 0.329759
860 0.317116
870 0.301854
880 0.28118
890 0.262366
900 0.250357
910 0.229082
920 0.204333
930 0.187808
940 0.176493
950 0.163254
960 0.143733
970 0.124213
980 0.106523
990 0.0905099
1000 0.0758705
